"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,11622.130786,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,12729.424465,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,13819.21353,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,14830.872544,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,15868.093403,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,17443.427648,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,18467.162049,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,20624.312793,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,21827.022641,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,24299.639072,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,27454.815976,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,29660.03345,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,32866.127529,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,33764.506223,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,35509.650631,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,37112.844338,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,39549.852996,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,41320.081455,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,42805.305228,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,44344.827432,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,50526.653112,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,55263.390125,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,55852.198424,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,58709.015336,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,59955.397093,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,63993.308136,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,68140.652351,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,77903.93001,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,83858.235698,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,86591.985487,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,82206.353444,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,85514.872975,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,91814.036675,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,91526.72079,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,95246.113969,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,100933.60462,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,102817.28556,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,104702.34744,,
"LUX","Luxembourg","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,107525.19565,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,7.060179,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,7.393145,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,8.096309,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,9.227014,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,10.33355,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,10.586844,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,11.359686,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,12.44036,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,14.080819,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,15.679099,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,17.284213,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,19.030472,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,20.706743,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,22.307747,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,24.607821,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,25.634381,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,28.2403,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,29.315617,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,31.566928,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,35.054283,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,36.753633,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,40.123121,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,41.195469,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,42.997996,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,44.98886,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,47.059352,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,48.288119,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,49.058516,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,49.454456,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,54.601273,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,57.080428,"B","Break"
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,55.756323,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,57.762176,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,58.712237,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,62.11181,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,66.544457,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,74.291472,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,77.158703,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,77.36215,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,76.483686,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,79.597074,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,85.037372,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,85.079578,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,89.530341,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,94.49579,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,95.224588,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,96.597562,,
"LUX","Luxembourg","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,98.522546,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,13117.050517,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,13709.53664,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,14845.725308,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,16647.280458,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,18399.267455,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,18555.863141,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,20098.733866,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,21696.442024,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,24308.013646,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,26805.027871,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,29267.169466,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,31759.598925,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,34189.444185,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,36706.482944,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,40154.669133,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,41946.636807,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,45979.115901,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,47676.43196,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,51970.862208,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,57328.870202,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,60108.03975,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,64923.649419,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,65795.078727,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,68948.354843,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,71197.471261,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,74946.041721,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,77238.733014,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,78397.68713,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,78796.105579,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,86913.089166,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,91456.488263,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,88413.238539,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,91303.875362,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,92701.459809,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,98004.615035,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,103133.68954,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,115320.16233,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,120853.76931,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,121225.45929,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,115985.17501,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,120710.11915,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,128836.15371,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,128308.71271,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,134537.15592,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,142325.432,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,144154.12709,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,146188.46182,,
"LUX","Luxembourg","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,148335.154,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,1820.608622,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,1926.670876,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,2109.815195,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,2334.600187,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,2615.183732,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,2925.653409,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,3122.740349,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,3332.255689,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,3752.920091,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,4313.679839,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,4938.446662,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,5745.183347,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,5919.322519,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,5755.280187,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,6043.259368,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,6271.723477,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,6031.91848,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,6169.587936,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,6338.113703,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,6729.240553,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,7193.840417,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,7614.179406,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,7935.803214,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,8277.718254,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,8733.591563,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,8228.851767,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,8817.658792,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,9452.91663,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,9922.291159,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,10216.053136,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,10870.409617,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,10931.094731,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,10999.980338,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,11302.737554,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,11921.837127,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,12522.285893,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,13700.058405,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,14209.823656,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,14859.955529,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,14508.048437,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,15238.844527,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,16522.039507,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,17195.207181,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,17437.315322,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,18142.781242,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,18413.816578,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,18944.721916,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,19630.335111,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,10.92993,,
